acumuladas,poblacion,provincia,total,semana,anio
2927,,Azuay,67,37,2018
629,,Bolívar,16,37,2018
484,,Carchi,17,37,2018
757,,Cañar,24,37,2018
1685,,Chimborazo,50,37,2018
1327,,Cotopaxi,25,37,2018
2058,,El Oro,65,37,2018
1101,,Esmeraldas,27,37,2018
32,,Galápagos,0,37,2018
14286,,Guayas,385,37,2018
1389,,Imbabura,44,37,2018
1726,,Loja,60,37,2018
2631,,Los Ríos,52,37,2018
4467,,Manabí,132,37,2018
346,,Morona Santiago,9,37,2018
249,,Napo,8,37,2018
290,,Orellana,10,37,2018
1,,Otro,0,37,2018
220,,Pastaza,7,37,2018
9305,,Pichincha,225,37,2018
957,,Santa Elena,18,37,2018
1499,,Sto. Domingo Tsáchilas,46,37,2018
433,,Sucumbíos,16,37,2018
2020,,Tungurahua,60,37,2018
184,,Zamora Chinchipe,5,37,2018
2996,,Azuay,69,38,2018
641,,Bolívar,12,38,2018
498,,Carchi,14,38,2018
784,,Cañar,27,38,2018
1739,,Chimborazo,54,38,2018
1363,,Cotopaxi,36,38,2018
2119,,El Oro,61,38,2018
1127,,Esmeraldas,26,38,2018
32,,Galápagos,0,38,2018
14648,,Guayas,362,38,2018
1415,,Imbabura,26,38,2018
1767,,Loja,41,38,2018
2691,,Los Ríos,60,38,2018
4587,,Manabí,120,38,2018
360,,Morona Santiago,14,38,2018
257,,Napo,8,38,2018
298,,Orellana,8,38,2018
1,,Otro,0,38,2018
224,,Pastaza,4,38,2018
9528,,Pichincha,223,38,2018
975,,Santa Elena,18,38,2018
1544,,Sto. Domingo Tsáchilas,45,38,2018
441,,Sucumbíos,8,38,2018
2072,,Tungurahua,52,38,2018
188,,Zamora Chinchipe,4,38,2018
3077,,Azuay,81,39,2018
653,,Bolívar,12,39,2018
518,,Carchi,20,39,2018
805,,Cañar,21,39,2018
1795,,Chimborazo,56,39,2018
1400,,Cotopaxi,37,39,2018
2167,,El Oro,48,39,2018
1155,,Esmeraldas,28,39,2018
33,,Galápagos,1,39,2018
15021,,Guayas,373,39,2018
1453,,Imbabura,38,39,2018
1801,,Loja,34,39,2018
2762,,Los Ríos,71,39,2018
4703,,Manabí,116,39,2018
366,,Morona Santiago,6,39,2018
269,,Napo,12,39,2018
307,,Orellana,9,39,2018
1,,Otro,0,39,2018
226,,Pastaza,2,39,2018
9769,,Pichincha,241,39,2018
1000,,Santa Elena,25,39,2018
1585,,Sto. Domingo Tsáchilas,41,39,2018
453,,Sucumbíos,12,39,2018
2131,,Tungurahua,59,39,2018
193,,Zamora Chinchipe,5,39,2018
3155,,Azuay,78,40,2018
660,,Bolívar,7,40,2018
536,,Carchi,18,40,2018
826,,Cañar,21,40,2018
1841,,Chimborazo,46,40,2018
1432,,Cotopaxi,32,40,2018
2237,,El Oro,70,40,2018
1188,,Esmeraldas,33,40,2018
33,,Galápagos,0,40,2018
15390,,Guayas,369,40,2018
1504,,Imbabura,51,40,2018
1851,,Loja,50,40,2018
2818,,Los Ríos,56,40,2018
4811,,Manabí,108,40,2018
375,,Morona Santiago,9,40,2018
273,,Napo,4,40,2018
316,,Orellana,9,40,2018
2,,Otro,1,40,2018
233,,Pastaza,7,40,2018
10063,,Pichincha,294,40,2018
1022,,Santa Elena,22,40,2018
1627,,Sto. Domingo Tsáchilas,42,40,2018
466,,Sucumbíos,13,40,2018
2181,,Tungurahua,50,40,2018
197,,Zamora Chinchipe,4,40,2018
3234,,Azuay,79,41,2018
675,,Bolívar,15,41,2018
546,,Carchi,10,41,2018
853,,Cañar,27,41,2018
1883,,Chimborazo,42,41,2018
1468,,Cotopaxi,36,41,2018
2302,,El Oro,65,41,2018
1226,,Esmeraldas,38,41,2018
34,,Galápagos,1,41,2018
15741,,Guayas,351,41,2018
1533,,Imbabura,29,41,2018
1885,,Loja,34,41,2018
2887,,Los Ríos,69,41,2018
4930,,Manabí,119,41,2018
384,,Morona Santiago,9,41,2018
282,,Napo,9,41,2018
326,,Orellana,10,41,2018
2,,Otro,0,41,2018
240,,Pastaza,7,41,2018
10291,,Pichincha,228,41,2018
1046,,Santa Elena,24,41,2018
1676,,Sto. Domingo Tsáchilas,49,41,2018
477,,Sucumbíos,11,41,2018
2226,,Tungurahua,45,41,2018
198,,Zamora Chinchipe,1,41,2018
3307,,Azuay,73,42,2018
691,,Bolívar,16,42,2018
554,,Carchi,8,42,2018
875,,Cañar,22,42,2018
1933,,Chimborazo,50,42,2018
1501,,Cotopaxi,33,42,2018
2352,,El Oro,50,42,2018
1253,,Esmeraldas,27,42,2018
35,,Galápagos,1,42,2018
16132,,Guayas,391,42,2018
1567,,Imbabura,34,42,2018
1936,,Loja,51,42,2018
2958,,Los Ríos,71,42,2018
5049,,Manabí,119,42,2018
396,,Morona Santiago,12,42,2018
288,,Napo,6,42,2018
329,,Orellana,3,42,2018
2,,Otro,0,42,2018
243,,Pastaza,3,42,2018
10504,,Pichincha,213,42,2018
1070,,Santa Elena,24,42,2018
1716,,Sto. Domingo Tsáchilas,40,42,2018
489,,Sucumbíos,12,42,2018
2281,,Tungurahua,55,42,2018
201,,Zamora Chinchipe,3,42,2018
3381,,Azuay,74,43,2018
707,,Bolívar,16,43,2018
568,,Carchi,14,43,2018
901,,Cañar,26,43,2018
1979,,Chimborazo,46,43,2018
1534,,Cotopaxi,33,43,2018
2417,,El Oro,65,43,2018
1277,,Esmeraldas,24,43,2018
36,,Galápagos,1,43,2018
16484,,Guayas,352,43,2018
1599,,Imbabura,32,43,2018
1988,,Loja,52,43,2018
3033,,Los Ríos,75,43,2018
5171,,Manabí,122,43,2018
401,,Morona Santiago,5,43,2018
296,,Napo,8,43,2018
338,,Orellana,9,43,2018
2,,Otro,0,43,2018
247,,Pastaza,4,43,2018
10733,,Pichincha,229,43,2018
1096,,Santa Elena,26,43,2018
1749,,Sto. Domingo Tsáchilas,33,43,2018
499,,Sucumbíos,10,43,2018
2323,,Tungurahua,42,43,2018
205,,Zamora Chinchipe,4,43,2018
3459,,Azuay,78,44,2018
720,,Bolívar,13,44,2018
581,,Carchi,13,44,2018
918,,Cañar,17,44,2018
2022,,Chimborazo,43,44,2018
1569,,Cotopaxi,35,44,2018
2469,,El Oro,52,44,2018
1309,,Esmeraldas,32,44,2018
38,,Galápagos,2,44,2018
16901,,Guayas,417,44,2018
1642,,Imbabura,43,44,2018
2034,,Loja,46,44,2018
3089,,Los Ríos,56,44,2018
5278,,Manabí,107,44,2018
413,,Morona Santiago,12,44,2018
306,,Napo,10,44,2018
344,,Orellana,6,44,2018
2,,Otro,0,44,2018
254,,Pastaza,7,44,2018
10965,,Pichincha,232,44,2018
1130,,Santa Elena,34,44,2018
1796,,Sto. Domingo Tsáchilas,47,44,2018
511,,Sucumbíos,12,44,2018
2369,,Tungurahua,46,44,2018
209,,Zamora Chinchipe,4,44,2018
3525,,Azuay,66,45,2018
735,,Bolívar,15,45,2018
589,,Carchi,8,45,2018
935,,Cañar,17,45,2018
2063,,Chimborazo,41,45,2018
1592,,Cotopaxi,23,45,2018
2521,,El Oro,52,45,2018
1346,,Esmeraldas,37,45,2018
39,,Galápagos,1,45,2018
17284,,Guayas,383,45,2018
1686,,Imbabura,44,45,2018
2077,,Loja,43,45,2018
3162,,Los Ríos,73,45,2018
5429,,Manabí,151,45,2018
421,,Morona Santiago,8,45,2018
314,,Napo,8,45,2018
347,,Orellana,3,45,2018
2,,Otro,0,45,2018
262,,Pastaza,8,45,2018
11234,,Pichincha,269,45,2018
1155,,Santa Elena,25,45,2018
1831,,Sto. Domingo Tsáchilas,35,45,2018
522,,Sucumbíos,11,45,2018
2427,,Tungurahua,58,45,2018
212,,Zamora Chinchipe,3,45,2018
3597,,Azuay,72,46,2018
750,,Bolívar,15,46,2018
609,,Carchi,20,46,2018
951,,Cañar,16,46,2018
2095,,Chimborazo,32,46,2018
1626,,Cotopaxi,34,46,2018
2573,,El Oro,52,46,2018
1364,,Esmeraldas,18,46,2018
40,,Galápagos,1,46,2018
17658,,Guayas,374,46,2018
1731,,Imbabura,45,46,2018
2127,,Loja,50,46,2018
3211,,Los Ríos,49,46,2018
5532,,Manabí,103,46,2018
432,,Morona Santiago,11,46,2018
322,,Napo,8,46,2018
357,,Orellana,10,46,2018
2,,Otro,0,46,2018
271,,Pastaza,9,46,2018
11502,,Pichincha,268,46,2018
1183,,Santa Elena,28,46,2018
1861,,Sto. Domingo Tsáchilas,30,46,2018
538,,Sucumbíos,16,46,2018
2483,,Tungurahua,56,46,2018
215,,Zamora Chinchipe,3,46,2018
3663,,Azuay,66,47,2018
763,,Bolívar,13,47,2018
620,,Carchi,11,47,2018
970,,Cañar,19,47,2018
2133,,Chimborazo,38,47,2018
1665,,Cotopaxi,39,47,2018
2632,,El Oro,59,47,2018
1401,,Esmeraldas,37,47,2018
46,,Galápagos,6,47,2018
18012,,Guayas,354,47,2018
1772,,Imbabura,41,47,2018
2165,,Loja,38,47,2018
3284,,Los Ríos,73,47,2018
5653,,Manabí,121,47,2018
450,,Morona Santiago,18,47,2018
333,,Napo,11,47,2018
365,,Orellana,8,47,2018
2,,Otro,0,47,2018
279,,Pastaza,8,47,2018
11738,,Pichincha,236,47,2018
1209,,Santa Elena,26,47,2018
1897,,Sto. Domingo Tsáchilas,36,47,2018
552,,Sucumbíos,14,47,2018
2531,,Tungurahua,48,47,2018
220,,Zamora Chinchipe,5,47,2018
3727,,Azuay,64,48,2018
775,,Bolívar,12,48,2018
633,,Carchi,13,48,2018
994,,Cañar,24,48,2018
2184,,Chimborazo,51,48,2018
1695,,Cotopaxi,30,48,2018
2681,,El Oro,49,48,2018
1428,,Esmeraldas,27,48,2018
46,,Galápagos,0,48,2018
18394,,Guayas,382,48,2018
1807,,Imbabura,35,48,2018
2211,,Loja,46,48,2018
3355,,Los Ríos,71,48,2018
5781,,Manabí,128,48,2018
460,,Morona Santiago,10,48,2018
341,,Napo,8,48,2018
372,,Orellana,7,48,2018
2,,Otro,0,48,2018
287,,Pastaza,8,48,2018
11981,,Pichincha,243,48,2018
1226,,Santa Elena,17,48,2018
1935,,Sto. Domingo Tsáchilas,38,48,2018
560,,Sucumbíos,8,48,2018
2575,,Tungurahua,44,48,2018
223,,Zamora Chinchipe,3,48,2018
3795,,Azuay,68,49,2018
793,,Bolívar,18,49,2018
652,,Carchi,19,49,2018
1012,,Cañar,18,49,2018
2224,,Chimborazo,40,49,2018
1728,,Cotopaxi,33,49,2018
2731,,El Oro,50,49,2018
1452,,Esmeraldas,24,49,2018
50,,Galápagos,4,49,2018
18798,,Guayas,404,49,2018
1841,,Imbabura,34,49,2018
2262,,Loja,51,49,2018
3427,,Los Ríos,72,49,2018
5904,,Manabí,123,49,2018
470,,Morona Santiago,10,49,2018
346,,Napo,5,49,2018
381,,Orellana,9,49,2018
2,,Otro,0,49,2018
291,,Pastaza,4,49,2018
12242,,Pichincha,261,49,2018
1246,,Santa Elena,20,49,2018
1969,,Sto. Domingo Tsáchilas,34,49,2018
571,,Sucumbíos,11,49,2018
2620,,Tungurahua,45,49,2018
227,,Zamora Chinchipe,4,49,2018
3877,,Azuay,82,50,2018
803,,Bolívar,10,50,2018
671,,Carchi,19,50,2018
1036,,Cañar,24,50,2018
2260,,Chimborazo,36,50,2018
1762,,Cotopaxi,34,50,2018
2803,,El Oro,72,50,2018
1476,,Esmeraldas,24,50,2018
52,,Galápagos,2,50,2018
19182,,Guayas,384,50,2018
1878,,Imbabura,37,50,2018
2315,,Loja,53,50,2018
3492,,Los Ríos,65,50,2018
6043,,Manabí,139,50,2018
478,,Morona Santiago,8,50,2018
347,,Napo,1,50,2018
388,,Orellana,7,50,2018
2,,Otro,0,50,2018
302,,Pastaza,11,50,2018
12510,,Pichincha,268,50,2018
1274,,Santa Elena,28,50,2018
2017,,Sto. Domingo Tsáchilas,48,50,2018
578,,Sucumbíos,7,50,2018
2673,,Tungurahua,53,50,2018
232,,Zamora Chinchipe,5,50,2018
3941,,Azuay,64,51,2018
819,,Bolívar,16,51,2018
685,,Carchi,14,51,2018
1054,,Cañar,18,51,2018
2304,,Chimborazo,44,51,2018
1793,,Cotopaxi,31,51,2018
2861,,El Oro,58,51,2018
1497,,Esmeraldas,21,51,2018
52,,Galápagos,0,51,2018
19577,,Guayas,395,51,2018
1908,,Imbabura,30,51,2018
2356,,Loja,41,51,2018
3545,,Los Ríos,53,51,2018
6151,,Manabí,108,51,2018
488,,Morona Santiago,10,51,2018
351,,Napo,4,51,2018
400,,Orellana,12,51,2018
2,,Otro,0,51,2018
310,,Pastaza,8,51,2018
12814,,Pichincha,304,51,2018
1299,,Santa Elena,25,51,2018
2059,,Sto. Domingo Tsáchilas,42,51,2018
597,,Sucumbíos,19,51,2018
2741,,Tungurahua,68,51,2018
235,,Zamora Chinchipe,3,51,2018
3992,,Azuay,51,52,2018
827,,Bolívar,8,52,2018
693,,Carchi,8,52,2018
1074,,Cañar,20,52,2018
2334,,Chimborazo,30,52,2018
1818,,Cotopaxi,25,52,2018
2901,,El Oro,40,52,2018
1516,,Esmeraldas,19,52,2018
52,,Galápagos,0,52,2018
19947,,Guayas,370,52,2018
1927,,Imbabura,19,52,2018
2373,,Loja,17,52,2018
3599,,Los Ríos,54,52,2018
6247,,Manabí,96,52,2018
494,,Morona Santiago,6,52,2018
358,,Napo,7,52,2018
402,,Orellana,2,52,2018
2,,Otro,0,52,2018
322,,Pastaza,12,52,2018
13066,,Pichincha,252,52,2018
1317,,Santa Elena,18,52,2018
2084,,Sto. Domingo Tsáchilas,25,52,2018
601,,Sucumbíos,4,52,2018
2782,,Tungurahua,41,52,2018
240,,Zamora Chinchipe,5,52,2018
109,881394,Azuay,109,1,2021
20,209933,Bolívar,20,1,2021
28,186869,Carchi,28,1,2021
32,281396,Cañar,32,1,2021
85,524004,Chimborazo,85,1,2021
59,488716,Cotopaxi,59,1,2021
81,715751,El Oro,81,1,2021
33,591083,Esmeraldas,33,1,2021
4,33042,Galápagos,4,1,2021
554,4387434,Guayas,554,1,2021
60,476257,Imbabura,60,1,2021
51,521154,Loja,51,1,2021
92,921763,Los Ríos,92,1,2021
154,1562079,Manabí,154,1,2021
12,196535,Morona Santiago,12,1,2021
14,133705,Napo,14,1,2021
11,161338,Orellana,11,1,2021
2,114202,Pastaza,2,1,2021
375,3228233,Pichincha,375,1,2021
38,401178,Santa Elena,38,1,2021
56,511151,Sto. Domingo Tsáchilas,56,1,2021
18,230503,Sucumbíos,18,1,2021
106,590600,Tungurahua,106,1,2021
7,120416,Zamora Chinchipe,7,1,2021
234,881394,Azuay,125,2,2021
60,209933,Bolívar,40,2,2021
66,186869,Carchi,38,2,2021
70,281396,Cañar,38,2,2021
151,524004,Chimborazo,66,2,2021
129,488716,Cotopaxi,70,2,2021
182,715751,El Oro,101,2,2021
71,591083,Esmeraldas,38,2,2021
6,33042,Galápagos,2,2,2021
1181,4387434,Guayas,627,2,2021
117,476257,Imbabura,57,2,2021
103,521154,Loja,52,2,2021
191,921763,Los Ríos,99,2,2021
330,1562079,Manabí,176,2,2021
21,196535,Morona Santiago,9,2,2021
20,133705,Napo,6,2,2021
22,161338,Orellana,11,2,2021
10,114202,Pastaza,8,2,2021
767,3228233,Pichincha,392,2,2021
80,401178,Santa Elena,42,2,2021
120,511151,Sto. Domingo Tsáchilas,64,2,2021
42,230503,Sucumbíos,24,2,2021
202,590600,Tungurahua,96,2,2021
19,120416,Zamora Chinchipe,12,2,2021
349,881394,Azuay,115,3,2021
87,209933,Bolívar,27,3,2021
101,186869,Carchi,35,3,2021
103,281396,Cañar,33,3,2021
228,524004,Chimborazo,77,3,2021
186,488716,Cotopaxi,57,3,2021
287,715751,El Oro,105,3,2021
120,591083,Esmeraldas,49,3,2021
11,33042,Galápagos,5,3,2021
1804,4387434,Guayas,623,3,2021
179,476257,Imbabura,62,3,2021
169,521154,Loja,66,3,2021
301,921763,Los Ríos,110,3,2021
520,1562079,Manabí,190,3,2021
34,196535,Morona Santiago,13,3,2021
35,133705,Napo,15,3,2021
33,161338,Orellana,11,3,2021
23,114202,Pastaza,13,3,2021
1236,3228233,Pichincha,469,3,2021
126,401178,Santa Elena,46,3,2021
173,511151,Sto. Domingo Tsáchilas,53,3,2021
61,230503,Sucumbíos,19,3,2021
337,590600,Tungurahua,135,3,2021
27,120416,Zamora Chinchipe,8,3,2021
456,881394,Azuay,107,4,2021
103,209933,Bolívar,16,4,2021
135,186869,Carchi,34,4,2021
127,281396,Cañar,24,4,2021
293,524004,Chimborazo,65,4,2021
254,488716,Cotopaxi,68,4,2021
403,715751,El Oro,116,4,2021
161,591083,Esmeraldas,41,4,2021
11,33042,Galápagos,0,4,2021
2434,4387434,Guayas,630,4,2021
253,476257,Imbabura,74,4,2021
231,521154,Loja,62,4,2021
402,921763,Los Ríos,101,4,2021
697,1562079,Manabí,177,4,2021
49,196535,Morona Santiago,15,4,2021
51,133705,Napo,16,4,2021
41,161338,Orellana,8,4,2021
37,114202,Pastaza,14,4,2021
1672,3228233,Pichincha,436,4,2021
168,401178,Santa Elena,42,4,2021
224,511151,Sto. Domingo Tsáchilas,51,4,2021
76,230503,Sucumbíos,15,4,2021
418,590600,Tungurahua,81,4,2021
31,120416,Zamora Chinchipe,4,4,2021
572,881394,Azuay,116,5,2021
127,209933,Bolívar,24,5,2021
155,186869,Carchi,20,5,2021
169,281396,Cañar,42,5,2021
358,524004,Chimborazo,65,5,2021
326,488716,Cotopaxi,72,5,2021
523,715751,El Oro,120,5,2021
207,591083,Esmeraldas,46,5,2021
12,33042,Galápagos,1,5,2021
3004,4387434,Guayas,570,5,2021
319,476257,Imbabura,66,5,2021
306,521154,Loja,75,5,2021
524,921763,Los Ríos,122,5,2021
915,1562079,Manabí,218,5,2021
59,196535,Morona Santiago,10,5,2021
55,133705,Napo,4,5,2021
54,161338,Orellana,13,5,2021
44,114202,Pastaza,7,5,2021
2092,3228233,Pichincha,420,5,2021
208,401178,Santa Elena,40,5,2021
287,511151,Sto. Domingo Tsáchilas,63,5,2021
90,230503,Sucumbíos,14,5,2021
513,590600,Tungurahua,95,5,2021
39,120416,Zamora Chinchipe,8,5,2021
693,881394,Azuay,121,6,2021
144,209933,Bolívar,17,6,2021
174,186869,Carchi,19,6,2021
202,281396,Cañar,33,6,2021
432,524004,Chimborazo,74,6,2021
401,488716,Cotopaxi,75,6,2021
638,715751,El Oro,115,6,2021
250,591083,Esmeraldas,43,6,2021
13,33042,Galápagos,1,6,2021
3629,4387434,Guayas,625,6,2021
381,476257,Imbabura,62,6,2021
380,521154,Loja,74,6,2021
630,921763,Los Ríos,106,6,2021
1109,1562079,Manabí,194,6,2021
81,196535,Morona Santiago,22,6,2021
64,133705,Napo,9,6,2021
64,161338,Orellana,10,6,2021
49,114202,Pastaza,5,6,2021
2498,3228233,Pichincha,406,6,2021
237,401178,Santa Elena,29,6,2021
346,511151,Sto. Domingo Tsáchilas,59,6,2021
103,230503,Sucumbíos,13,6,2021
603,590600,Tungurahua,90,6,2021
47,120416,Zamora Chinchipe,8,6,2021
803,881394,Azuay,110,7,2021
174,209933,Bolívar,30,7,2021
189,186869,Carchi,15,7,2021
232,281396,Cañar,30,7,2021
493,524004,Chimborazo,61,7,2021
465,488716,Cotopaxi,64,7,2021
749,715751,El Oro,111,7,2021
302,591083,Esmeraldas,52,7,2021
15,33042,Galápagos,2,7,2021
4267,4387434,Guayas,638,7,2021
432,476257,Imbabura,51,7,2021
461,521154,Loja,81,7,2021
745,921763,Los Ríos,115,7,2021
1330,1562079,Manabí,221,7,2021
89,196535,Morona Santiago,8,7,2021
81,133705,Napo,17,7,2021
77,161338,Orellana,13,7,2021
55,114202,Pastaza,6,7,2021
2905,3228233,Pichincha,407,7,2021
270,401178,Santa Elena,33,7,2021
414,511151,Sto. Domingo Tsáchilas,68,7,2021
124,230503,Sucumbíos,21,7,2021
687,590600,Tungurahua,84,7,2021
59,120416,Zamora Chinchipe,12,7,2021
935,881394,Azuay,132,8,2021
197,209933,Bolívar,23,8,2021
208,186869,Carchi,19,8,2021
259,281396,Cañar,27,8,2021
559,524004,Chimborazo,66,8,2021
527,488716,Cotopaxi,62,8,2021
869,715751,El Oro,120,8,2021
356,591083,Esmeraldas,54,8,2021
17,33042,Galápagos,2,8,2021
4901,4387434,Guayas,634,8,2021
490,476257,Imbabura,58,8,2021
518,521154,Loja,57,8,2021
873,921763,Los Ríos,128,8,2021
1565,1562079,Manabí,235,8,2021
97,196535,Morona Santiago,8,8,2021
92,133705,Napo,11,8,2021
85,161338,Orellana,8,8,2021
66,114202,Pastaza,11,8,2021
3298,3228233,Pichincha,393,8,2021
300,401178,Santa Elena,30,8,2021
493,511151,Sto. Domingo Tsáchilas,79,8,2021
151,230503,Sucumbíos,27,8,2021
770,590600,Tungurahua,83,8,2021
67,120416,Zamora Chinchipe,8,8,2021
1041,881394,Azuay,106,9,2021
221,209933,Bolívar,24,9,2021
220,186869,Carchi,12,9,2021
293,281396,Cañar,34,9,2021
632,524004,Chimborazo,73,9,2021
585,488716,Cotopaxi,58,9,2021
969,715751,El Oro,100,9,2021
414,591083,Esmeraldas,58,9,2021
21,33042,Galápagos,4,9,2021
5525,4387434,Guayas,624,9,2021
536,476257,Imbabura,46,9,2021
597,521154,Loja,79,9,2021
1002,921763,Los Ríos,129,9,2021
1773,1562079,Manabí,208,9,2021
110,196535,Morona Santiago,13,9,2021
103,133705,Napo,11,9,2021
95,161338,Orellana,10,9,2021
74,114202,Pastaza,8,9,2021
3711,3228233,Pichincha,413,9,2021
345,401178,Santa Elena,45,9,2021
565,511151,Sto. Domingo Tsáchilas,72,9,2021
167,230503,Sucumbíos,16,9,2021
838,590600,Tungurahua,68,9,2021
71,120416,Zamora Chinchipe,4,9,2021
1153,881394,Azuay,112,10,2021
250,209933,Bolívar,29,10,2021
243,186869,Carchi,23,10,2021
339,281396,Cañar,46,10,2021
707,524004,Chimborazo,75,10,2021
636,488716,Cotopaxi,51,10,2021
1073,715751,El Oro,104,10,2021
477,591083,Esmeraldas,63,10,2021
24,33042,Galápagos,3,10,2021
6206,4387434,Guayas,681,10,2021
586,476257,Imbabura,50,10,2021
685,521154,Loja,88,10,2021
1147,921763,Los Ríos,145,10,2021
2010,1562079,Manabí,237,10,2021
125,196535,Morona Santiago,15,10,2021
118,133705,Napo,15,10,2021
105,161338,Orellana,10,10,2021
87,114202,Pastaza,13,10,2021
4135,3228233,Pichincha,424,10,2021
376,401178,Santa Elena,31,10,2021
652,511151,Sto. Domingo Tsáchilas,87,10,2021
186,230503,Sucumbíos,19,10,2021
924,590600,Tungurahua,86,10,2021
80,120416,Zamora Chinchipe,9,10,2021
1280,881394,Azuay,127,11,2021
291,209933,Bolívar,41,11,2021
272,186869,Carchi,29,11,2021
377,281396,Cañar,38,11,2021
779,524004,Chimborazo,72,11,2021
702,488716,Cotopaxi,66,11,2021
1193,715751,El Oro,120,11,2021
550,591083,Esmeraldas,73,11,2021
26,33042,Galápagos,2,11,2021
6922,4387434,Guayas,716,11,2021
637,476257,Imbabura,51,11,2021
806,521154,Loja,121,11,2021
1255,921763,Los Ríos,108,11,2021
2316,1562079,Manabí,306,11,2021
133,196535,Morona Santiago,8,11,2021
129,133705,Napo,11,11,2021
124,161338,Orellana,19,11,2021
101,114202,Pastaza,14,11,2021
4563,3228233,Pichincha,428,11,2021
429,401178,Santa Elena,53,11,2021
749,511151,Sto. Domingo Tsáchilas,97,11,2021
218,230503,Sucumbíos,32,11,2021
1009,590600,Tungurahua,85,11,2021
91,120416,Zamora Chinchipe,11,11,2021
1414,881394,Azuay,134,12,2021
327,209933,Bolívar,36,12,2021
295,186869,Carchi,23,12,2021
419,281396,Cañar,42,12,2021
861,524004,Chimborazo,82,12,2021
772,488716,Cotopaxi,70,12,2021
1318,715751,El Oro,125,12,2021
626,591083,Esmeraldas,76,12,2021
28,33042,Galápagos,2,12,2021
7702,4387434,Guayas,780,12,2021
701,476257,Imbabura,64,12,2021
915,521154,Loja,109,12,2021
1390,921763,Los Ríos,135,12,2021
2589,1562079,Manabí,273,12,2021
148,196535,Morona Santiago,15,12,2021
139,133705,Napo,10,12,2021
136,161338,Orellana,12,12,2021
111,114202,Pastaza,10,12,2021
5018,3228233,Pichincha,455,12,2021
482,401178,Santa Elena,53,12,2021
829,511151,Sto. Domingo Tsáchilas,80,12,2021
248,230503,Sucumbíos,30,12,2021
1092,590600,Tungurahua,83,12,2021
99,120416,Zamora Chinchipe,8,12,2021
1529,881394,Azuay,115,13,2021
363,209933,Bolívar,36,13,2021
312,186869,Carchi,17,13,2021
447,281396,Cañar,28,13,2021
937,524004,Chimborazo,76,13,2021
831,488716,Cotopaxi,59,13,2021
1461,715751,El Oro,143,13,2021
691,591083,Esmeraldas,65,13,2021
30,33042,Galápagos,2,13,2021
8506,4387434,Guayas,804,13,2021
775,476257,Imbabura,74,13,2021
1041,521154,Loja,126,13,2021
1552,921763,Los Ríos,162,13,2021
2889,1562079,Manabí,300,13,2021
165,196535,Morona Santiago,17,13,2021
149,133705,Napo,10,13,2021
149,161338,Orellana,13,13,2021
117,114202,Pastaza,6,13,2021
5528,3228233,Pichincha,510,13,2021
534,401178,Santa Elena,52,13,2021
937,511151,Sto. Domingo Tsáchilas,108,13,2021
271,230503,Sucumbíos,23,13,2021
1179,590600,Tungurahua,87,13,2021
113,120416,Zamora Chinchipe,14,13,2021
1655,881394,Azuay,126,14,2021
403,209933,Bolívar,40,14,2021
342,186869,Carchi,30,14,2021
488,281396,Cañar,41,14,2021
1023,524004,Chimborazo,86,14,2021
900,488716,Cotopaxi,69,14,2021
1618,715751,El Oro,157,14,2021
751,591083,Esmeraldas,60,14,2021
31,33042,Galápagos,1,14,2021
9391,4387434,Guayas,885,14,2021
829,476257,Imbabura,54,14,2021
1151,521154,Loja,110,14,2021
1718,921763,Los Ríos,166,14,2021
3183,1562079,Manabí,294,14,2021
178,196535,Morona Santiago,13,14,2021
162,133705,Napo,13,14,2021
163,161338,Orellana,14,14,2021
126,114202,Pastaza,9,14,2021
6053,3228233,Pichincha,525,14,2021
600,401178,Santa Elena,66,14,2021
1058,511151,Sto. Domingo Tsáchilas,121,14,2021
298,230503,Sucumbíos,27,14,2021
1287,590600,Tungurahua,108,14,2021
140,120416,Zamora Chinchipe,27,14,2021
1796,881394,Azuay,141,15,2021
441,209933,Bolívar,38,15,2021
358,186869,Carchi,16,15,2021
528,281396,Cañar,40,15,2021
1110,524004,Chimborazo,87,15,2021
981,488716,Cotopaxi,81,15,2021
1761,715751,El Oro,143,15,2021
824,591083,Esmeraldas,73,15,2021
33,33042,Galápagos,2,15,2021
10293,4387434,Guayas,902,15,2021
912,476257,Imbabura,83,15,2021
1285,521154,Loja,134,15,2021
1870,921763,Los Ríos,152,15,2021
3460,1562079,Manabí,277,15,2021
196,196535,Morona Santiago,18,15,2021
175,133705,Napo,13,15,2021
175,161338,Orellana,12,15,2021
138,114202,Pastaza,12,15,2021
6625,3228233,Pichincha,572,15,2021
673,401178,Santa Elena,73,15,2021
1140,511151,Sto. Domingo Tsáchilas,82,15,2021
327,230503,Sucumbíos,29,15,2021
1421,590600,Tungurahua,134,15,2021
159,120416,Zamora Chinchipe,19,15,2021
1944,881394,Azuay,148,16,2021
465,209933,Bolívar,24,16,2021
381,186869,Carchi,23,16,2021
563,281396,Cañar,35,16,2021
1210,524004,Chimborazo,100,16,2021
1055,488716,Cotopaxi,74,16,2021
1951,715751,El Oro,190,16,2021
896,591083,Esmeraldas,72,16,2021
35,33042,Galápagos,2,16,2021
11197,4387434,Guayas,904,16,2021
997,476257,Imbabura,85,16,2021
1409,521154,Loja,124,16,2021
2025,921763,Los Ríos,155,16,2021
3726,1562079,Manabí,266,16,2021
209,196535,Morona Santiago,13,16,2021
